# RYA-489 Section 6 replication-grade per-line data product
# Every value below is PROJECTED from a committed artifact; this
# file measures nothing. Regenerate with the generator named below.
# star: solar
# element: Fe
# Teff: 5772.0
# log_g: 4.438
# Fe_H: 0.0
# xi_microturb: 1.0
# params_source: GBS: Heiter+2015 (Teff/logg), Jofré+2014 ([Fe/H], ξ)
# reference_stack: py3.12 + numpy 2.x (RYA-517 reference stack)
# damping_source: synthesis
# replication_grade: yes
# gold_version: Fe_I=v5
# commit_sha: 5e22b3d06f6c8899d683b187d52664e6a0519e64
# input_commit: 5e22b3d06f6c8899d683b187d52664e6a0519e64
# litscan_anchor: best_external Amarsi et al. 2021 (A&A 653, A141) sigma_ext 0.04
# generated_utc: 2026-09-24T19:24:31+00:00
# generator_script: scripts/generate_perline_product.py
# invocation: ISPEC_DIR=/mnt/codex-data/engines/ispec_src ~/venv_rya1103/bin/python scripts/generate_perline_product.py --star solar --element Fe --damping-source synthesis   # Sirius: the GES damping needs iSpec
# sources: damping_source=synthesis; replication_grade=yes; linelist=linelist_solar.csv; canonical_gf=canonical_gf.csv; problem_children=problem_children.csv
# discovery: FEED-DRIVEN (RYA-1229): every published product in data/products/solar/Fe.json, resolved to its own per-line artifact through `provenance.copied_to` and gated on n_lines value-equality
# products_published: 160
# products_with_perline_evidence: 139
# products_unresolved: 21
#
# appendix_species: Fe II
# website_export: species-specific subset; source rows are unchanged
element,ion,wavelength_air_A,excitation_potential_eV,log_gf,gf_source,gf_grade,gf_sigma_dex,damping_rad,damping_stark,damping_vdW,damping_form,hfs_isotope_note,band,holding,tier,selector,route,treatment,instrument,arm,method,ew_mA,reduced_ew,red_chi2,sigma_A_dex,sigma_A_basis,engine,scale,A_X_line,status,reason_code,reason_note
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,30.912,0.0289398156651526,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.382,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,41.454,0.0433831260411241,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.466,in_aggregate,,
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,36.173,0.0381442134435104,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.228,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,33.97,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,222.585,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.757,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,123.186,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.598,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,76.104,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.707999999999999,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,86.086,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,72.826,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,47.229,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.824999999999999,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,64.333,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,77.627,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.635,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,30.912,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.380999999999999,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,41.454,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,36.173,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.226999999999999,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,34.337,0.1001989636239206,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.49,in_aggregate,,
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,229.835,0.1131027428774307,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.759,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,132.279,0.101196333740833,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.61,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,80.651,0.0791816889331412,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.695,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,97.316,0.2099951521061742,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.677,in_aggregate,,
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,84.604,0.0528131803892118,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.801,in_aggregate,,
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,49.792,0.0762698488714164,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.859,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,76.048,0.0507488979336113,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.499,in_aggregate,,
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,92.162,0.0712048448709002,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.634,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,34.939,0.0315357616148737,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.389,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,46.63,0.0445615057233406,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.471,in_aggregate,,
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,DEEPGRADED,DEEPGRADED,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,39.347,0.0405886409859945,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.232,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,33.97,0.1128873820428787,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.47,in_aggregate,,
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,222.585,0.1184313766408571,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.758,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,123.186,0.1057800180561109,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.599,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,76.104,0.0802060748932259,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.709,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,86.086,0.2042008163423005,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.674,in_aggregate,,
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,72.826,0.0475961674852122,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.79,in_aggregate,,
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,47.229,0.0715225369243899,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.826,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,64.333,0.0469553955302872,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.491,in_aggregate,,
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,77.627,0.0747365410320838,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.636,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,30.912,0.0289398156651526,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.382,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,41.454,0.0433831260411241,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.466,in_aggregate,,
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,1D-LTE,kpno_solar_atlas,near-UV,synthesis_fit,,,36.173,0.0381442134435104,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",1D-LTE,1D-LTE,7.228,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,33.97,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,222.585,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.757,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,123.186,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.598,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,76.104,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.707999999999999,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,86.086,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,72.826,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,47.229,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.824999999999999,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,64.333,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,77.627,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.635,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,30.912,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.380999999999999,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,41.454,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,36.173,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.226999999999999,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,35.039,0.0963911311738765,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.499,in_aggregate,,
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,225.31,0.1097111630665874,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.758,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,126.789,0.1059084168112747,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.606,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,78.493,0.0794006082556426,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.706,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_kurucz2005_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,84.349,0.1960295014976196,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.678,in_aggregate,,
